label	collection_date	root_to_tip_residual_days
SOUTHAUSTRALIA/304/2022|EPI_ISL_15833421|46359fe68a	2022-09-08	-883.9753024175222
BRISBANE/700/2022|EPI_ISL_15833461|46359fe68a	2022-07-26	-839.9753024175243
BRISBANE/771/2022|EPI_ISL_16003528|46359fe68a	2022-08-29	-873.9753024175222
NETHERLANDS/11328/2022|EPI_ISL_12567917|46359fe68a	2022-04-22	-744.9753024175217
NETHERLANDS/11330/2022|EPI_ISL_12567918|46359fe68a	2022-04-21	-743.9753024175252
NETHERLANDS/11435/2022|EPI_ISL_12677036|45e44a89e8	2022-04-28	-750.9753024175242
TASMANIA/321/2022|EPI_ISL_16825339|0033acab36	2022-09-25	-858.9574011265249
TASMANIA/307/2022|EPI_ISL_15907477.EPI_ISL_15907692.EPI_ISL_15907693|0033acab36	2022-08-19	-821.957401126522
TASMANIA/324/2022|EPI_ISL_16825338|83bcafb98d	2022-09-30	-821.8984954996018
BRISBANE/782/2022|EPI_ISL_16899234.EPI_ISL_16003489|a1fc72a1a5	2022-09-02	-835.9739662538813
NEWCASTLE/204/2022|EPI_ISL_15907678|9fab8d1d35	2022-08-29	-831.9739662538797
NEWCASTLE/205/2022|EPI_ISL_15833420|a1fc72a1a5	2022-08-29	-831.9739662538797
BRISBANE/810/2022|EPI_ISL_16454658|08cf4f9d12	2022-09-26	-859.9672088317743
SYDNEY/866/2022|EPI_ISL_14115587|e0cf9d71ef	2022-06-13	-754.9264220795175
TASMANIA/309/2022|EPI_ISL_16003530.EPI_ISL_15907478.EPI_ISL_15907688|2b532e1ce9	2022-08-19	-821.9621797645119
SYDNEY/1132/2022|EPI_ISL_14225410|4373fc20c9	2022-06-24	-765.9452123154416
SYDNEY/813/2022|EPI_ISL_14225404|f606e0fb4d	2022-06-05	-747.0096582547055
SOUTHAUSTRALIA/319/2022|EPI_ISL_15833417|e5129b2458	2022-09-19	-852.9974037594542
BRISBANE/717/2022|EPI_ISL_15833454|bc316764d6	2022-07-25	-796.9137611506812
SOUTHAUSTRALIA/296/2022|EPI_ISL_15833474|a6f141ae16	2022-09-02	-835.98745236435
CANBERRA/531/2022|EPI_ISL_14991506|1eca506868	2022-08-08	-810.9689659274064
SYDNEY/1251/2022|EPI_ISL_15833289|bb8751d08d	2022-08-16	-776.8338319766789
CANBERRA/510/2022|EPI_ISL_15833464|f1ff71a02f	2022-07-24	-754.0299819416397
CANBERRA/533/2022|EPI_ISL_14991507|60836aa2aa	2022-08-15	-775.911969288561
CANBERRA/529/2022|EPI_ISL_15907690.EPI_ISL_15907689.EPI_ISL_15907479|60836aa2aa	2022-08-10	-770.911969288559
UGANDA/UVRIKIS5836/2023|EPI_ISL_19325970|eecba6e13d	2023-08-18	-762.2744797719192
YAOUNDE/3010/2023|EPI_ISL_20205314|d6595ab8e2	2023-04-01	-1046.50730175056
CAMEROON/2574/2023|EPI_ISL_18167381|f77f9be05f	2023-03-17	-1115.8737171782714
DOUALA/6423/2023|EPI_ISL_20205352|f77f9be05f	2023-07-01	-1221.8737171782707
ANKARA/14015724/2019|EPI_ISL_413629|d1393efa4e	2019-12-26	759.8346205063901
PARIS/28350/20210|EPI_ISL_8582457|df371b13c9	2021-09-13	-818.680189811092
LIAONINGSHUNCHENG/SWL1176/2023|EPI_ISL_18068986|63df733226	2023-02-21	-1344.3997321366414
TEHRAN/NICCULTURE/2022|EPI_ISL_20351228|a017fb26eb	2022-01-12	-855.0785434303875
HUNANTAOJIANG/SWL51/2023|EPI_ISL_18068936|66e780947c	2023-03-15	-1576.7153310519695
ANHUILAIAN/SWL1190/2023|EPI_ISL_18068988|fea82c059e	2023-03-06	-1693.7825743839905
ANHUIWUWEI/SWL385/2023|EPI_ISL_18760139|a3e3af43e5	2023-03-10	-1697.7825743839921
ANHUILANGYA/SWL1293/2023|EPI_ISL_18068993|8ff371ced1	2023-03-13	-1322.4693961175701
CATALONIA/NSVH100965084/2019|EPI_ISL_338852|44981b8178	2019-01-15	1281.4211057948985
YUNNANLINXIANG/SWL1661/2020|EPI_ISL_20111795|93b673c5e3	2020-11-21	-858.0989949440653
SAUDIARABIA/39/2020|EPI_ISL_18037990|f8f2e0a481	2020-12-23	929.2351371531886
SAUDIARABIA/40/2020|EPI_ISL_18037993|4bf4cfcb8a	2020-12-09	956.165937793034
SAUDIARABIA/56/2017|EPI_ISL_18038004|05b9299046	2017-12-12	957.8472340213322
RIYADH/65/2022|EPI_ISL_20234238|a9c0ef0503	2022-01-24	-797.1873240362805
RIYADH/63/2021|EPI_ISL_20234239|8ad1638098	2021-12-19	-887.5647766287325
YUNNANLINXIANG/SWL1481/2020|EPI_ISL_20111787|5afc79e589	2020-10-06	-812.6197557534888
YUNNANLINXIANG/SWL1664/2020|EPI_ISL_20111788|5afc79e589	2020-11-21	-858.6197557534875
HUMAN/INDIA/2/2022|EPI_ISL_19190635|97a7b55953	2022-09-30	-1789.1369153600697
HUMAN/INDIA/1/2022|EPI_ISL_19190634|97a7b55953	2022-09-30	-1789.1369153600697
INDIA/H1FPTOI403/2022|EPI_ISL_19232725|e3c42d5d2c	2022-10-11	-1968.9167608610426
INDIA/H1FPTII453/2022|EPI_ISL_19232724|e3c42d5d2c	2022-10-11	-1968.9167608610426
PARAGUAY/292007/2018|EPI_ISL_331110|d67ac9cef5	2018-07-19	1205.1888251917721
BEIJING/47/2018|EPI_ISL_505657|8e3913233a	2018-12-01	937.286260121336
BULGARIA/774/2023|EPI_ISL_18462647|ab4061cf18	2023-01-16	1207.5833105363006
VICTORIA/644/2017|EPI_ISL_17265012.EPI_ISL_282363|482973d539	2015-01-20	978.2715208135522
TAIWAN/80128/2013|EPI_ISL_150367|e89eee9d6d	2013-02-08	976.1531264951902
TAIWAN/80219/2013|EPI_ISL_150372|e89eee9d6d	2013-03-01	955.1531264951898
ZHEJIANG/TZ11/2013|EPI_ISL_136560|55b925017d	2013-01-09	964.0599985833702
NANPING/SWL1151/2013|EPI_ISL_177816|fd2cbc26bd	2013-03-26	930.1951243244623
JIANGSUBEITANG/SWL1144/2013|EPI_ISL_205329|2d85a7470c	2013-03-28	1012.6322997788933
ASTRAKHAN/CRIE19/2013|EPI_ISL_156242|1ce5c36961	2013-02-14	758.9464201574976
MOSCOW/CRIE31/2013|EPI_ISL_156246|e84c3f401e	2013-02-13	760.5689241243077
ASTRAKHAN/CRIE17/2013|EPI_ISL_146872|7a3263eafa	2013-01-28	1114.2769499141077
ASTRAKHAN/CRIE16/2013|EPI_ISL_146871|99687f6290	2013-01-26	863.1279301868028
AUSTRIA/51/2013|EPI_ISL_137280|49906457e7	2013-01-29	790.8678320035366
AUSTRIA/91/2013|EPI_ISL_138750|9f51e82699	2013-02-25	763.7155313531753
AUSTRIA/76/2013|EPI_ISL_138297|ccdd9742c2	2013-02-13	773.0130466616471
AUSTRIA/118/2013|EPI_ISL_139518|bd17317986	2013-02-26	760.233184283836
PAISVASCO/26/2013|EPI_ISL_134361|01cc137d6b	2013-01-08	783.9876066524059
AUSTRIA/71/2013|EPI_ISL_138265|031a0dc1ef	2013-02-04	782.9298720991172
AUSTRIA/54/2013|EPI_ISL_137413|575cbbf300	2013-02-01	787.5266601294862
TASMANIA/23/2013|EPI_ISL_151555|f7584bed38	2013-01-01	803.961856358704
CORSICA/F349004/2013|EPI_ISL_153836|23ad61d930	2013-02-19	909.4569042049519
CORSICA/F350007/2013|EPI_ISL_153837|5355aabe81	2013-01-14	856.266805503913
CORSICA/F350006/2013|EPI_ISL_153831|ff47327b4d	2013-01-25	758.6774689316438
CORSICA/F349003/2013|EPI_ISL_153830|62b6fa757c	2013-01-18	938.8806428852561
CORSICA/F352122/2013|EPI_ISL_153825|fef4f9a96c	2013-01-23	761.010898029349
CORSICA/F352117/2013|EPI_ISL_153823|fef4f9a96c	2013-01-14	770.0108980293487
SHANGHAIXUHUI/SWL1246/2017|EPI_ISL_270685|132c6c01d1	2017-03-27	-1123.341054520247
ZHEJIANGYIWU/SWL11005/2018|EPI_ISL_336923|72f194cc73	2018-12-17	-1712.136576978747
ZHEJIANGYIWU/SWL128/2018|EPI_ISL_309776|a548a694d7	2018-01-10	-1202.1031844449135
INDIA/4101/2015|EPI_ISL_195927|99381167a9	2015-02-15	887.4108621318082
KENYA/265/2013|EPI_ISL_145914|151216a46a	2013-01-08	926.2775849741143
KENYA/264/2012|EPI_ISL_145913|462bdc3c80	2012-12-18	1245.9344398036226
INDIA/PUN131634/2013|EPI_ISL_218366|0e7c02186e	2013-02-11	1195.3690827195626
YUCATAN/260/2013|EPI_ISL_180745|85d7ae7944	2013-08-16	963.0324821249227
AUSTRIA/72/2013|EPI_ISL_138291|dd68b77cba	2013-02-04	779.0077849350447
AUSTRIA/112/2013|EPI_ISL_139512|b1029777ce	2013-02-19	760.3923379211011
SOUTHCAROLINA/NHRC393105/2013|EPI_ISL_152022|65f2235b2f	2013-02-01	772.8293249240493
JIANGSUGAOYOU/SWL1199/2013|EPI_ISL_205334|c5b9ee2764	2013-04-11	744.3152659215559
JIANGSUDANYANG/SWL1831/2013|EPI_ISL_205330|2d9c6bcfdc	2013-10-15	775.9150854235121
INDIA/PUN131723/2013|EPI_ISL_218368|b80af665ec	2013-02-14	956.125835304948
INDIA/PUN131110/2013|EPI_ISL_218355|691a8c02c2	2013-01-29	777.070697692709
KENYA/262/2013|EPI_ISL_145911|49a618a0be	2013-01-17	1430.1221918125211
HABANA/1590/2013|EPI_ISL_162486|f4e4ae7c65	2013-05-31	758.1623791921334
NIIGATA12F053/2013|EPI_ISL_314981|76d8344f9f	2013-01-01	904.0473591791707
NIIGATA/12F053/2013|EPI_ISL_314983|76d8344f9f	2013-01-01	904.0473591791707
FUKUOKAC/8/2013|EPI_ISL_148586.EPI_ISL_144501|4e638e3c4e	2013-05-08	808.0203104929261
CORSICA/F352120/2013|EPI_ISL_153838|ac88ceb022	2013-03-07	1211.4375496888752
CORSICA/F361811/2013|EPI_ISL_153840|136bc9e089	2013-01-10	1572.8574105880043
CORSICA/F361804/2013|EPI_ISL_153839|f641b162de	2013-01-11	1092.2818870024955
CORSICA/F347201/2013|EPI_ISL_153835|7b446e9b11	2013-01-24	1340.9138287795627
CORSICA/F352121/2013|EPI_ISL_153824|2019a1863d	2013-01-18	867.1564993315385
PARANA/167/2013|EPI_ISL_178797|30df3cb4bf	2013-03-24	984.0827260815585
INDIA/NAG132467/2013|EPI_ISL_218345.EPI_ISL_146123|61a97fba56	2013-01-31	782.7446873711568
ONTARIO/026/2013|EPI_ISL_152067|450621d908	2013-01-19	746.268159608672
PARA/121882/2013|EPI_ISL_143339|b343684854	2013-01-22	846.5956817396838
INDIA/GWL06/2012|EPI_ISL_190697|e44d0bf545	2012-08-31	849.988114872485
INDIA/KERALA128942/2012|EPI_ISL_258707|bc14fb6990	2012-04-19	808.8589563960621
INDIA/8942/2012|EPI_ISL_124954|08f0c719d8	2012-04-19	851.0267813364156
INDIA/KERALA128941/2012|EPI_ISL_258706|392ca216ba	2012-04-16	769.6800757230124
INDIA/KERALA128943/2012|EPI_ISL_258708|62fbc41012	2012-04-20	765.4350432008362
SRILANKA/11/2012|EPI_ISL_182841|1379260598	2012-10-06	1509.6004651388491
PHUKET/01/2013|EPI_ISL_169135|9f25913574	2013-01-03	762.4385135810603
BEIJING/64/2012|EPI_ISL_145790|c55678311b	2012-12-26	761.6740397107759
DORNOGOBI/P07/2013|EPI_ISL_165176|7ef5079f43	2013-01-10	806.7638923854979
DALIAN/SWL1306/2013|EPI_ISL_219992|5a49f687f8	2013-03-11	2966.3224256942135
BEIJING/72/2012|EPI_ISL_145791|b9823eeb4a	2012-12-26	3115.983416659587
BEIJING/115/2013|EPI_ISL_145772|b618eb0835	2013-01-05	3096.9580861796508
BEIJING/141/2013|EPI_ISL_145778|491c794308	2013-01-11	3090.958061550729
BEIJING/82/2012|EPI_ISL_145793|252e0e96bb	2012-12-30	3952.5842006776743
BEIJING/157/2013|EPI_ISL_145782|50aeea4380	2013-01-20	2613.163784054867
BEIJING/164/2013|EPI_ISL_145784|ece1ba5543	2013-01-21	2473.141543101125
BEIJING/121/2013|EPI_ISL_145775|7164d6f7c7	2013-01-08	2485.416667890125
TOYAMA/149/2013|EPI_ISL_505005|ccdff11fcb	2013-04-02	2162.382303313909
DALIAN/SWL18/2013|EPI_ISL_220000|b7349f034e	2013-01-05	1206.7282390168114
SHANDONGZHIFU/SWL1238/2013|EPI_ISL_308840|fdd0bf9c3f	2013-11-24	777.5293499337979
JIANGSUTINGHU/SWL1354/2013|EPI_ISL_205341|fdd0bf9c3f	2013-06-17	937.529349933797
TAIWAN/00160/2013|EPI_ISL_502082|33733c64a8	2013-01-17	748.1444651302864
STOCKHOLM/34/2012|EPI_ISL_134133.EPI_ISL_132861.EPI_ISL_131802|d88da1d4ef	2012-11-06	866.1774332463187
LONGYAN/SWL35/2013|EPI_ISL_177808|840154699e	2013-01-24	783.9640077509736
LONGYAN/SWL38/2013|EPI_ISL_177809|c069adc64c	2013-01-24	783.9300687409594
NEPAL/0515/2012|EPI_ISL_150077|440fe79b74	2012-09-11	817.7625203565965
BANGALORE/281336/2012|EPI_ISL_190112|0eb6da22ab	2012-09-15	830.8313433758632
NEPAL/VIROAF5/2012|EPI_ISL_162296|ffef0f9dd4	2012-08-26	764.9616066158263
VIRGINIA/13/2012|EPI_ISL_131789|ada8fe3460	2012-08-21	812.8942150104135
INDIA/K1213850/2012|EPI_ISL_258704|763baa3d71	2012-07-20	773.0750035121702
CHATTISGARH/074/2012|EPI_ISL_161583|4b1a4bf583	2012-05-10	831.3776500765728
WISCONSIN/16/2012|EPI_ISL_124950|2dfa62af9b	2012-06-04	975.7744490944427
WISCONSIN/14/2012|EPI_ISL_122122|2dfa62af9b	2012-05-24	986.7744490944432
NEWYORK/WCLVD12032/2012|EPI_ISL_369634|65144e3deb	2012-04-12	774.0409409850377
IDAHO/15/2012|EPI_ISL_122125|a923788a5b	2012-04-18	937.9813389154723
MARYLAND/16/2012|EPI_ISL_122119|8b2d282be7	2012-05-15	868.6115631027578
UTAH/16/2012|EPI_ISL_122107|e99691c806	2012-05-08	790.5364557373675
GEORGIA/3041/2012|EPI_ISL_132789|df393b6251	2012-05-10	893.4615788223447
PUERTORICO/06/2012|EPI_ISL_127848|9f58fd5a0d	2012-06-07	759.4825893172339
PUERTORICO/05/2012|EPI_ISL_127844|3d9ef00c00	2012-05-18	779.1637177443971
MALAYSIA/783/2012|EPI_ISL_141549|da8a2abdfd	2012-07-09	775.9553359482105
SINGAPORE/12/2012|EPI_ISL_128691|413195f9fc	2012-06-22	750.4281401400508
COLOMBIA/M7065/2016|EPI_ISL_19437067|162388422f	2016-01-01	-1178.4900980994203
COLOMBIA/M4676/2016|EPI_ISL_19437018|fcc0af2e01	2016-01-01	976.2878016263197
COLOMBIA/M4708/2016|EPI_ISL_19437019|8391150211	2016-01-01	934.2614597184444
COLOMBIA/M4709/2016|EPI_ISL_19437020|496d993a4b	2016-01-01	991.1104548453751
COLOMBIA/M4675/2016|EPI_ISL_19437025|62438fe1de	2016-01-01	-856.5581625665143
COLOMBIA/M7134/2016|EPI_ISL_19437060|fc1f72969a	2016-01-01	-1000.0067453690878
COLOMBIA/M8143/2016|EPI_ISL_19437083|497fc3830d	2016-01-01	-783.0809110857434
COLOMBIA/M8604/2016|EPI_ISL_19437074|eeeb7da6a1	2016-01-01	-831.0944199609389
COLOMBIA/M5146/2016|EPI_ISL_19437095|3ca373b858	2016-01-01	-1260.2349455195767
COLOMBIA/M12775/2017|EPI_ISL_19437055|f1a5cef416	2017-01-01	-2179.5014024149436
INDIA/2022/AIIMSB/666|EPI_ISL_20058582|f1a5cef416	2022-09-17	-4264.501402414941
COLOMBIA/M5782/2016|EPI_ISL_19437085|f1a5cef416	2016-01-01	-1813.5014024149427
COLOMBIA/M12963/2017|EPI_ISL_19437048|f1a5cef416	2017-01-01	-2179.5014024149436
SOUTHAFRICA/NHLSUCTGS0034/2021|EPI_ISL_18235130|238575e251	2021-11-14	-3957.501402414945
HELSINKI/979/2013|EPI_ISL_147624|4e3820f824	2013-02-28	-776.501402414943
HELSINKI/753/2013|EPI_ISL_147529|4e3820f824	2013-02-19	-767.5014024149433
INDIA/ALP1410359/2014|EPI_ISL_218421|271f7424b9	2014-03-11	-1108.7319451150086
SOUTHAFRICA/NHLSUCTGS0017/2021|EPI_ISL_16701374|89499eca84	2021-12-09	-3982.2927988827446
HOMOSAPIENS/USA/10/2015|EPI_ISL_328761|a811dba485	2015-05-05	-1404.2481207796134
BREST/1161/2014|EPI_ISL_165500|6b58872dd0	2014-03-03	-1018.2555082446626
UKRAINE/2238/2024|EPI_ISL_19002474|5792886ed8	2024-01-24	-2416.495192501489
INDIA/2022/AIIMSB/522|EPI_ISL_20058572|c6349c937e	2022-08-16	-2492.4410952716244
DAKAR/3124/2021|EPI_ISL_16043992|67036f632d	2021-11-10	-2303.365495105408
ANKARA/14012408/2019|EPI_ISL_413630|5301ffd9ac	2019-12-25	-2628.2174794537664
PARA/129423IEC/2014|EPI_ISL_168593|1a48f324a9	2014-04-10	-1098.3872101216853
USA/P10HA/2018|EPI_ISL_502734|b2f4a6da2e	2018-01-01	-2333.9328929019302
USA/LANHA/2018|EPI_ISL_502729.EPI_ISL_502730|12d0708a06	2018-01-01	-2376.0517326857307
COLOMBIA/M1859/2015|EPI_ISL_19437027|4a7ca44f5c	2015-01-01	-1364.5325439759176
COLOMBIA/M6607/2016|EPI_ISL_19437100|edfe0dc9a5	2016-01-01	1015.2131148188068
COLOMBIA/M4861/2016|EPI_ISL_19437022|79b4aa359f	2016-01-01	-782.9199563185073
COLOMBIA/M9952/2016|EPI_ISL_19436891|2429a6487a	2016-01-01	-782.4435990307865
COLOMBIA/M9947/2016|EPI_ISL_19436888|8753953451	2016-01-01	-867.9262291209543
COLOMBIA/M13020/2017|EPI_ISL_19437014|606fb5ba48	2017-01-01	-1447.25297619914
COLOMBIA/M13012/2017|EPI_ISL_19437012|55b50a1c1b	2017-01-01	-1405.170292331333
COLOMBIA/M13034/2017|EPI_ISL_19437015|7d3ef797fc	2017-01-01	-1404.7064194793043
COLOMBIA/M6343/2016|EPI_ISL_19437104|35c433db21	2016-01-01	-1602.8888300450076
COLOMBIA/M12916/2017|EPI_ISL_19437045|cb7c2d3503	2017-01-01	-1755.0076417228252
DAKAR/20/2012|EPI_ISL_134399|f1a9f548d3	2012-12-09	990.6335457703941
DAKAR/22/2012|EPI_ISL_134400|f1a9f548d3	2012-11-03	1026.6335457703947
GAMBIA/G0070536/2012|EPI_ISL_165507|077c969b62	2012-11-12	1017.5103603319874
YOPOUGON/GR518/2012|EPI_ISL_131989|4d95590639	2012-05-07	1121.5427436475627
BURKINAFASO/876/2013|EPI_ISL_149346|8d7397f214	2013-02-26	1080.470903260116
BURKINAFASO/859/2013|EPI_ISL_148736|ef7b019352	2013-02-18	1004.0832548760362
BURKINAFASO/875/2013|EPI_ISL_149349|ce66b3c381	2013-02-26	1038.343167125698
MALI/AMALIPERCH0092012/2012|EPI_ISL_19072367|f79379a9a4	2012-08-21	1228.2204497829043
COTEDIVOIRE/1575/2013|EPI_ISL_134832.EPI_ISL_154357|02defe7d94	2013-01-02	923.8100537558564
GHANA/DILI0007/2013|EPI_ISL_145409|c50f472df9	2013-01-04	1092.9109508095166
GHANA/FS0895/2012|EPI_ISL_134403.EPI_ISL_154358|dfb29c56cf	2012-07-13	1138.8829135484998
COTEDIVOIRE/1186/2012|EPI_ISL_137433.EPI_ISL_136463.EPI_ISL_154338|063f732d8c	2012-10-16	1043.6741805686938
MALI/AMALIPERCH0112012/2012|EPI_ISL_19072369|8926c82354	2012-09-24	897.1659621674157
GHANA/FS1615/2012|EPI_ISL_138531.EPI_ISL_154375|a4cdeac691	2012-11-26	960.0468549877689
RIBEIRAOPRETO/01399ADN/2014|EPI_ISL_331313|ea574cc8a5	2014-05-16	1414.6522606266924
RIBEIRAOPRETO/03418AMG/2014|EPI_ISL_331315|ea574cc8a5	2014-06-25	1374.6522606266922
RIBEIRAOPRETO/05432ADN/2014|EPI_ISL_331316|dc2c2f266d	2014-07-30	1466.9229738522513
RIBEIRAOPRETO/04432AMG/2014|EPI_ISL_331317|283d58df10	2014-07-30	1381.9953967582403
RIBEIRAOPRETO/02416AMG/2014|EPI_ISL_331314|7239f148a6	2014-06-18	1423.96675775476
RIBEIRAOPRETO/06443AMG/2014|EPI_ISL_331318|e5e34eb543	2014-08-13	1198.4705023520548
RIBEIRAOPRETO/08448ADN/2014|EPI_ISL_331320|c1a849b981	2014-09-10	1085.552293662941
RIBEIRAOPRETO/07445AMG/2014|EPI_ISL_331319|c1a849b981	2014-09-01	1094.5522936629409
SOUTHAUSTRALIA/162/2012|EPI_ISL_17264966.EPI_ISL_134468|69ded3008b	2012-04-16	745.498864027221
AUSTRALIA/RG865/2016|EPI_ISL_378940|8c821990ea	2016-11-01	-1654.4003914556265
INDIA/PUN1418633/2014|EPI_ISL_218430|0ba3d6c2f5	2014-12-15	-752.3044270849864
ZANJAN/CNTRL11/2015|EPI_ISL_286229|7d32e8a3cc	2015-09-13	-1237.7824197831485
TEHRAN/SM03/2015|EPI_ISL_257041|d0f39a2c5c	2015-12-10	-1368.5432886100168
COLOMBIA/M12658/2017|EPI_ISL_19437035|8364a3cc4a	2017-01-01	-1180.9832788710244
BELGIUM/G0207/2023|EPI_ISL_18713818.EPI_ISL_18167354|ef19610210	2023-02-13	-2002.235657108768
UKRAINE/2179/2024|EPI_ISL_19014063|7ceabb0412	2024-01-11	-3377.1381613234585
COLOMBIA/M6659/2016|EPI_ISL_19437065|fd4ee75fb4	2016-01-01	-1351.9104374471258
MALAYSIA/IMRSARI3014/2023|EPI_ISL_19065703|ae1c677161	2023-11-28	-4448.481830950299
SRILANKA/6657/2023|EPI_ISL_18667556|7d574eccad	2023-12-04	-4454.481830950297
LEBANON/RHM1678/2023|EPI_ISL_18928543|7d574eccad	2023-12-05	-4455.481830950297
LEBANON/AU7138/2023|EPI_ISL_18928996|7d574eccad	2023-12-27	-4477.481830950298
LEBANON/HH3705/2023|EPI_ISL_18928965|7d574eccad	2023-12-24	-4474.481830950297
LEBANON/HH3578/2023|EPI_ISL_18928545|7d574eccad	2023-12-03	-4453.481830950297
LEBANON/HH3557/2023|EPI_ISL_18928542|7d574eccad	2023-12-04	-4454.481830950297
SRILANKA/0153/2023|EPI_ISL_18667404|a42698e10c	2023-02-20	-4125.407095057513
ALKARKH/1/2024|EPI_ISL_20075114|56b4f2235a	2024-12-19	-4793.407095057513
TOMSK/273MA1/2010|EPI_ISL_166498|1708d21b61	2014-01-01	-746.1496541985568
PARANA/287/2012|EPI_ISL_178801|e688e802da	2012-05-28	816.8661675133485
PARANA/351/2012|EPI_ISL_178819|e688e802da	2012-06-18	795.8661675133479
PARANA/291/2012|EPI_ISL_178802|e688e802da	2012-05-29	815.866167513348
PARANA/327/2012|EPI_ISL_178812|944fe8bfdb	2012-06-12	844.1861822598219
PARANA/331/2012|EPI_ISL_178814|1e788377da	2012-06-04	894.5653141700226
PARANA/345/2012|EPI_ISL_178817|b4afe229bd	2012-06-18	753.6042025646037
PARANA/343/2012|EPI_ISL_178816|4a8c8b7c29	2012-06-19	837.2821491669426
GUYANE/118/2012|EPI_ISL_124944|20a8255808	2012-04-12	775.0238339983488
TUNISIA/11799/2017|EPI_ISL_297151|53d76c92f9	2017-11-30	-1836.1793122272793
SHIRAZ/102/2015|EPI_ISL_261500|4488838edf	2015-01-25	-1051.354811600284
CHRISTCHURCH/16/2010NIB74XP|EPI_ISL_210175|4f5d11f5ee	2016-02-09	-1177.141444465453
SHIRAZ/107/2015|EPI_ISL_261503|78d6525f5a	2015-12-09	-857.0607376954819
ACRE/118816/2012|EPI_ISL_143331|bf0d310bda	2012-04-23	977.6586964486213
ACRE/118761/2012|EPI_ISL_143328|3dd9a22083	2012-04-14	986.658696448621
ACRE/118805/2012|EPI_ISL_143330|ec8b97db49	2012-04-21	1125.7273939762076
PARA/122605/2013|EPI_ISL_143342|91b253bdb4	2013-04-03	1453.7468432951052
PARA/120264/2012|EPI_ISL_143334|3be333cbff	2012-05-07	1255.8880105507562
ACRE/118752/2012|EPI_ISL_143327|2dd42d0718	2012-04-14	988.8108165253145
ACRE/118799/2012|EPI_ISL_143329|a9b1583225	2012-04-21	774.1383902011638
COLOMBIA/PPNA045/2013|EPI_ISL_19436821|9c02cd918a	2013-01-01	854.5319946391769
SHIRAZ/43/2013|EPI_ISL_162482|7ea106ce68	2013-03-10	1702.3029246041353
SHIRAZ/38/2013|EPI_ISL_162481|4f61ac0629	2013-02-18	795.1203332689644
INDONESIA/1269S89L001/2012|EPI_ISL_269976|3a46f0da25	2012-12-05	800.2539349233581
INDONESIA/1267S77L001/2012|EPI_ISL_269782|d9310b3897	2012-11-29	930.8327840439199
THAILAND/CUB6213/2012|EPI_ISL_201044|89d60af2b9	2012-04-29	1219.9080797639328
INDONESIA/1349S44L001/2013|EPI_ISL_270221|4e68c445a9	2013-01-26	864.5122946728562
INDONESIA/1279S66L001/2012|EPI_ISL_269975|afaeeca9e2	2012-12-15	821.0032260870676
INDONESIA/1069S7L001/2012|EPI_ISL_269906|d2eb0820e4	2012-07-12	807.179108357107
HONGKONG/9204/2012|EPI_ISL_136333.EPI_ISL_134535|a0ab013552	2012-12-15	819.6595006009193
INDONESIA/NIHRDIPAL102/2012|EPI_ISL_134843.EPI_ISL_133742|fb234c7500	2012-08-24	848.3548338931986
FLORIDA/11/2013|EPI_ISL_142579|09685b958f	2013-03-13	774.3117463190717
FUZHOU/SWL129/2013|EPI_ISL_177811|eb5e3c802c	2013-02-05	1020.4351958959545
CAMBODIA/X0206305/2013|EPI_ISL_151502|872c75f02e	2013-01-22	782.0354613519552
DALIAN/SWL114/2013|EPI_ISL_220002|2103408824	2013-01-05	769.870067342286
DALIAN/SWL1171/2013|EPI_ISL_219988|e2f25ac0d5	2013-01-29	849.382683747883
DALIAN/SWL1266/2013|EPI_ISL_219968|e2f25ac0d5	2013-02-25	822.38268374788
SRILANKA/22/2012|EPI_ISL_188657.EPI_ISL_128694|6c15f5a320	2012-06-02	981.6060103653276
OMAN/292/2012|EPI_ISL_135821|7de9eb0aef	2012-04-17	771.3991952391998
HELSINKI/235M/2012|EPI_ISL_167555|9dcc5f7a47	2012-12-20	856.3212619122787
MEMPHIS/46/2013|EPI_ISL_501477|a8c1ee1b7b	2013-01-01	888.3973239118633
SAOPAULO/78453/2013|EPI_ISL_149735|eb721d66f6	2013-10-14	1230.9806627546243
GUANGDONGMAONAN/SWL1187/2017|EPI_ISL_270683|9964dde7b1	2017-03-07	-892.0613959493023
SRILANKA/53/2014|EPI_ISL_15146432|2d6eb9095e	2014-09-15	1157.8014881102004
NEWCALEDONIA/82/2014|EPI_ISL_15146403|59e8503aa2	2014-08-30	1043.98307050024
VICTORIA/122/2014|EPI_ISL_15146448|d575995130	2014-08-13	847.6016604815451
XIAMEN/S203/2016|EPI_ISL_245475|5f324ba0bf	2016-02-01	816.5476262672031
XIAMEN/S178/2016|EPI_ISL_245484|c0a178203a	2016-03-28	809.1329214577327
CHINA/SWL1180/2014|EPI_ISL_4031200|10c51de654	2014-03-02	1098.644198044332
CHINA/SWL1171/2014|EPI_ISL_4031202|10c51de654	2014-03-01	1099.6441980443303
CHINA/SWL1177/2014|EPI_ISL_4031199|10c51de654	2014-03-02	1098.644198044332
CHINA/SWL1170/2014|EPI_ISL_4031201|10c51de654	2014-03-01	1099.6441980443303
SOUTHAUCKLAND/6/2016|EPI_ISL_233847|ee913bb23e	2016-04-16	921.1576910596136
SOUTHAUSTRALIA/9/2016|EPI_ISL_233874|5c86dca561	2016-01-18	754.6455028612027
