label	collection_date	root_to_tip_residual_days
ENGLAND/632/2019|EPI_ISL_408366|5a54091808	2019-12-03	-900.4407859576405
ENGLAND/563/2019|EPI_ISL_408309|5a54091808	2019-11-25	-892.4407859576419
ENGLAND/67/2020|EPI_ISL_480496|29349dacde	2020-01-06	-897.3611604150828
LUXEMBOURG/LNS1245335/2020|EPI_ISL_487240|e46f408a84	2020-03-10	-923.8948366948275
THURINGEN/3/2020|EPI_ISL_410038|c6253fdb06	2020-01-06	-934.5198749383611
ENGLAND/529/2019|EPI_ISL_408117|5183688892	2019-12-02	-899.5198749383603
THUERINGEN/3/2020|EPI_ISL_407197|ebe391a385	2020-01-06	-934.5198749383611
BERLIN/17/2020|EPI_ISL_410979|ebe391a385	2020-01-28	-956.5198749383608
BERLIN/18/2020|EPI_ISL_410980|ebe391a385	2020-01-28	-956.5198749383608
BERLIN/16/2020|EPI_ISL_410978|ebe391a385	2020-01-28	-956.5198749383608
SACHSEN/72/2020|EPI_ISL_645157|02f3eb7544	2020-03-19	-1007.5198749383622
ENGLAND/72/2020|EPI_ISL_480504|5183688892	2020-01-09	-937.5198749383605
ENGLAND/103/2020|EPI_ISL_477526|dd23b6a950	2020-02-05	-927.5189808484188
BULGARIA/1575/2019|EPI_ISL_426203.EPI_ISL_407466|8b9a413801	2019-12-23	-920.5222476118765
ENGLAND/916/2019|EPI_ISL_470933|8b9a413801	2019-12-24	-921.5222476118763
ENGLAND/200181130/2019|EPI_ISL_487028|8b9a413801	2019-12-24	-921.5222476118763
ENGLAND/503/2019|EPI_ISL_408070|8b9a413801	2019-11-25	-892.5222476118779
ENGLAND/504/2019|EPI_ISL_408071|8b9a413801	2019-11-25	-892.5222476118779
ENGLAND/53/2020|EPI_ISL_480489|af9485ffac	2020-01-07	-898.5082117491149
NETHERLANDS/00279/2020|EPI_ISL_413960|8c0dc87762	2020-02-01	-960.4906986884796
NETHERLANDS/10138/2020|EPI_ISL_413533|497c751174	2020-02-17	-939.4623365246895
NETHERLANDS/10021/2020|EPI_ISL_404142|e30264d588	2020-01-07	-898.3943488951218
HESSEN/46/2020|EPI_ISL_481477|550dbf5a81	2020-03-09	-960.3429988424974
GUYANE/050/2020|EPI_ISL_487471|22562946d3	2020-02-03	-925.3865158369798
STOCKHOLM/15/2020|EPI_ISL_413667|07e2f15d9f	2020-01-27	-918.4432721418439
ITALY/11545/2020|EPI_ISL_427899|9f9b97e8b1	2020-01-09	-900.4413580890413
BREMEN/7/2020|EPI_ISL_477502.EPI_ISL_434393|1433bb9f03	2020-03-02	-916.4659566535698
ENGLAND/200240790/2020|EPI_ISL_471026|9f9b97e8b1	2020-01-01	-892.4413580890426
BRISBANE/14/2020|EPI_ISL_493142|6335e237f8	2020-03-02	-916.4879029389941
DARWIN/85/2020|EPI_ISL_419612|f08c27118c	2020-03-02	-916.5055047486196
DARWIN/106/2020|EPI_ISL_429110.EPI_ISL_512707|95db97eb7e	2020-03-15	-929.5055047486173
VICTORIA/79/2020|EPI_ISL_429109|fa276bf788	2020-03-01	-915.4529810004685
HONGKONG/709/2020|EPI_ISL_732329|a2959b5ea0	2020-03-15	-929.4914456909393
ENGLAND/623/2019|EPI_ISL_408357|7547039620	2019-12-04	-901.5207994512081
ENGLAND/593/2019|EPI_ISL_408333|7547039620	2019-12-01	-898.5207994512085
LUXEMBOURG/LNS0088606/2020|EPI_ISL_406558|845a7e2663	2020-01-14	-905.4860307183801
LORRAINE/1027/2020|EPI_ISL_515489|d848c6e653	2020-02-10	-895.4574013174424
ENGLAND/99/2020|EPI_ISL_487057|99bee7010d	2020-01-29	-920.3899177516694
ENGLAND/101/2020|EPI_ISL_487064|8173ee9ac9	2020-02-01	-923.3900044503412
ALICANTE/19092420200218|EPI_ISL_414494|8804fdf5b0	2020-02-18	-903.231271847779
LUXEMBOURG/LNS8654682/2020|EPI_ISL_487233|cada0f47d0	2020-03-12	-963.3405178359689
LUXEMBOURG/LNS8837837/2020|EPI_ISL_487238|6015209d39	2020-02-25	-910.1984372787439
LUXEMBOURG/LNS8084307/2020|EPI_ISL_487236|6015209d39	2020-02-13	-898.1984372787459
LUXEMBOURG/LNS4363553/2020|EPI_ISL_487239|6015209d39	2020-02-18	-903.1984372787451
LUXEMBOURG/LNS6274702/2020|EPI_ISL_487232|cada0f47d0	2020-03-09	-960.3405178359694
LUXEMBOURG/LNS9440568/2020|EPI_ISL_487158|cada0f47d0	2020-02-07	-929.3405178359714
LUXEMBOURG/LNS9113515/2020|EPI_ISL_487154|cada0f47d0	2020-01-31	-922.3405178359691
NETHERLANDS/00037/2020|EPI_ISL_406869|e0ee0b40cc	2020-01-04	-932.4879973864211
BELGIUM/G0164/2020|EPI_ISL_477415|cc799be3cb	2020-01-27	-955.4879973864205
CATALONIA/NSVH101193564/2020|EPI_ISL_431006|68debd7de8	2020-02-16	-920.6283820603061
NETHERLANDS/00139/2020|EPI_ISL_410064|ae7a2eed3f	2020-01-22	-913.4848461901722
ENGLAND/81/2020|EPI_ISL_480545|9549562130	2020-01-21	-912.4192167843418
NETHERLANDS/00090/2020|EPI_ISL_408397|8762b04963	2020-01-04	-932.5152415538456
SWEDEN/90/2020|EPI_ISL_447877|4cb4c63813	2020-03-03	-991.538253195583
ENGLAND/200181116/2019|EPI_ISL_479604|4699a573c5	2019-12-30	-927.4969752467365
ENGLAND/194860490/2019|EPI_ISL_408084|0dc704e823	2019-11-24	-928.5707792656767
SERBIA/180/2020|EPI_ISL_410034|ba0916355d	2020-01-13	-978.5707792656749
STOCKHOLM/30/2020|EPI_ISL_485779.EPI_ISL_420886|eef29ed748	2020-02-17	-901.0379744158943
AUSTRIA/1211525/2020|EPI_ISL_407851|f4978687cf	2020-01-05	-915.0323710422454
QUEBEC/RV3597/2020|EPI_ISL_471536.EPI_ISL_450361|73c07781a3	2020-03-03	-917.4580080282246
NETHERLANDS/00287/2020|EPI_ISL_413967|247fa0227e	2020-02-07	-929.469606227589
NORDRHEINWESTFALEN/62/2020|EPI_ISL_481478|973aae99b9	2020-03-09	-922.9015610659301
LUBICA/314/2020|EPI_ISL_477581|c53ad4cfec	2020-02-17	-976.5099256173764
BRATISLAVA/319/2020|EPI_ISL_485732.EPI_ISL_462109|36b1b42958	2020-02-21	-980.5099256173758
LUBICA/315/2020|EPI_ISL_485766.EPI_ISL_462123|36b1b42958	2020-02-18	-977.5099256173762
AUSTRIA/1225782/2020|EPI_ISL_486621|c3b3338b77	2020-02-24	-925.0374406386818
NETHERLANDS/02482/2019|EPI_ISL_406882|28c7ac9683	2019-12-23	-920.5225509641647
NETHERLANDS/10209/2020|EPI_ISL_413541|f3b266feb1	2020-02-24	-983.5225509641641
NETHERLANDS/01729/2019|EPI_ISL_403753|7512ba4b4d	2019-12-20	-917.5225509641652
BAYERN/33/2020|EPI_ISL_481436|acda8fb3df	2020-02-10	-932.5228811284686
AUSTRIA/1225327/2020|EPI_ISL_486620|8a5222267d	2020-02-19	-904.3589409596744
ROMANIA/258641/2020|EPI_ISL_515977|67263bfdc1	2020-02-18	-903.3589409596747
AUSTRIA/1234757/2020|EPI_ISL_486644|33d2952be4	2020-03-16	-1004.5494809404166
NETHERLANDS/00286/2020|EPI_ISL_413966|7cd7a2cd68	2020-02-09	-931.5100354861496
ROMANIA/855/2020|EPI_ISL_445199|efef4c50f3	2020-02-11	-970.4576185538646
LUXEMBOURG/LNS1916881/2020|EPI_ISL_406556|b58faec4d2	2020-01-14	-905.4736365308249
CYPRUS/F1190/2020|EPI_ISL_500723.EPI_ISL_486681|b7ec042461	2020-02-23	-945.4736365308248
BELGIUM/IS0104/2020|EPI_ISL_2461131|ce46fd73c9	2020-01-14	-905.4736365308249
DENMARK/223/2020|EPI_ISL_407945|70db317f68	2020-01-13	-904.473636530825
BERLIN/48/2020|EPI_ISL_482816|211c25bd44	2020-02-03	-925.4736365308249
MICHIGAN/01/2020|EPI_ISL_2305887|70db317f68	2020-01-02	-893.473636530827
BEIRUT/AUB1173N/2020|EPI_ISL_671404|c199a17963	2020-01-06	-897.4736365308263
ENGLAND/83/2020|EPI_ISL_480548|ce46fd73c9	2020-01-22	-913.473636530827
BELGIUM/S0831/2020|EPI_ISL_485725.EPI_ISL_477477|ce46fd73c9	2020-02-11	-933.473636530827
CYPRUS/F485/2020|EPI_ISL_434413|ce46fd73c9	2020-01-22	-913.473636530827
ENGLAND/79/2020|EPI_ISL_480522|ce46fd73c9	2020-01-14	-905.4736365308249
BELGIUM/S1003/2020|EPI_ISL_485727.EPI_ISL_477484|ce46fd73c9	2020-02-19	-941.4736365308255
BELGIUM/S0228/2020|EPI_ISL_477448|ce46fd73c9	2020-01-21	-912.4736365308271
BELGIUM/G0048/2020|EPI_ISL_477401|ce46fd73c9	2020-01-07	-898.4736365308262
BELGIUM/S0104/2020|EPI_ISL_477443|ce46fd73c9	2020-01-14	-905.4736365308249
ENGLAND/69/2020|EPI_ISL_471031|ce46fd73c9	2020-01-01	-892.4736365308272
LORRAINE/1589/2020|EPI_ISL_498346|ce46fd73c9	2020-02-24	-946.4736365308247
CYPRUS/F968/2020|EPI_ISL_500728.EPI_ISL_486690|ce46fd73c9	2020-02-10	-932.4736365308271
SWEDEN/60/2020|EPI_ISL_426372|ce46fd73c9	2020-02-11	-933.473636530827
GERMANY/11513/2020|EPI_ISL_427867|ce46fd73c9	2020-01-20	-911.4736365308273
LEBANON/124/2020|EPI_ISL_421120|70db317f68	2020-01-26	-917.4736365308263
CATALONIA/NSVH101194476/2020|EPI_ISL_431007|fe0b0343d2	2020-02-17	-939.342975228743
AUSTRIA/1215474/2020|EPI_ISL_486564|7f014fd7c3	2020-01-18	-909.3429752287446
BERLIN/64/2020|EPI_ISL_645211|c384109d07	2020-03-23	-900.2755415865909
NEPAL/20FL0850/2020|EPI_ISL_593785|9d6e925b42	2020-03-15	-929.4771627578579
NORDRHEINWESTFALEN/80/2020|EPI_ISL_481446|f2f55bf491	2020-02-25	-910.4234255881447
ONTARIO/RV0890/2020|EPI_ISL_435917|4e6f1e25a6	2020-02-05	-927.4736365308246
BAYERN/56/2020|EPI_ISL_481480|211c25bd44	2020-03-13	-964.473636530825
SWEDEN/63/2020|EPI_ISL_426375|3b3b2f7371	2020-02-18	-903.4672387131301
SAIDA/392/2020|EPI_ISL_455562|352dab69bf	2020-02-25	-910.4687807694405
ZAHLE/356/2020|EPI_ISL_455565|352dab69bf	2020-02-23	-908.4687807694409
ONTARIO/RV3151/2020|EPI_ISL_450354|c0ae6731a0	2020-02-21	-905.0420191999318
CATALONIA/NSVH101189233/2020|EPI_ISL_431003|f5e83978a4	2020-02-09	-931.4736365308273
CATALONIA/NSVH101200888/2020|EPI_ISL_431009|6bf1b18744	2020-02-28	-895.5003822633482
ENGLAND/574/2019|EPI_ISL_428527|70be8b8257	2019-12-02	-899.4874629059188
ENGLAND/582/2019|EPI_ISL_428534|bc82be1eee	2019-12-04	-901.4874629059185
FRIULIVENEZIAGIULIAPN/238/2020|EPI_ISL_487345|9a6279c007	2020-02-08	-1004.5707792656773
NETHERLANDS/10101/2020|EPI_ISL_411943|ec56fbcab8	2020-02-11	-970.5075276676057
SASSARI/250/2020|EPI_ISL_487353|e74c9c7cd2	2020-03-02	-968.5897686253726
SACHSEN/38/2020|EPI_ISL_482834.EPI_ISL_477603.EPI_ISL_434428|922907c89e	2020-02-14	-973.5277116135966
BERLIN/69/2020|EPI_ISL_481434|5c509bbc00	2020-02-17	-976.5161118908813
RHEINLANDPFALZ/9/2020|EPI_ISL_410967|c8f1cc2721	2020-01-21	-949.4947831489218
ENGLAND/705/2019|EPI_ISL_459748|2a235bc55c	2019-11-29	-896.4987231550006
DENMARK/222/2020|EPI_ISL_407950|b43e75c687	2020-01-13	-904.501162354157
DENMARK/1090/2020|EPI_ISL_486691.EPI_ISL_477512|79b3898122	2020-02-13	-935.5011623541586
DENMARK/258/2020|EPI_ISL_407963|b43e75c687	2020-01-15	-906.5011623541567
DENMARK/281/2020|EPI_ISL_407953|b43e75c687	2020-01-17	-908.5011623541563
MACEDONIA/413/2020|EPI_ISL_512115|5b65812733	2020-02-05	-964.5361983241316
MACEDONIA/501/2020|EPI_ISL_498371.EPI_ISL_477626|fb4bf0496e	2020-02-17	-902.3027408192867
MACEDONIA/505/2020|EPI_ISL_498372.EPI_ISL_477584|dc4c061315	2020-02-17	-976.536198324133
SLOVENIA/1465/2020|EPI_ISL_485771.EPI_ISL_434434|28faf62c53	2020-02-19	-978.4696769096993
THUERINGEN/65/2020|EPI_ISL_481458|d81b160c9c	2020-03-02	-953.5259182870637
THUERINGEN/56/2020|EPI_ISL_482814|d81b160c9c	2020-02-03	-925.5259182870617
NORDRHEINWESTFALEN/21/2020|EPI_ISL_410977|34deabe5c7	2020-01-25	-953.5294884028084
BAYERN/6/2020|EPI_ISL_410076|34deabe5c7	2020-01-14	-942.5294884028069
NETHERLANDS/00130/2020|EPI_ISL_410391|9e084b1623	2020-01-19	-910.4743262735501
SWEDEN/80/2020|EPI_ISL_447867|b7d0d156c8	2020-02-25	-984.4443178769062
ENGLAND/681/2019|EPI_ISL_428572|c5f2d724e0	2019-12-11	-908.4880262797753
KALININGRAD/1/2019|EPI_ISL_407145|87d1683c22	2019-12-24	-921.4880262797731
BRATISLAVA/225/2020|EPI_ISL_485731.EPI_ISL_477501|d0469e1c11	2020-02-06	-965.5017747571706
SLOVENIA/1506/2020|EPI_ISL_485772.EPI_ISL_434435|d2cd4f3ce5	2020-02-21	-943.4214197148367
LUXEMBOURG/LNS8658337/2020|EPI_ISL_487243|898a212df1	2020-02-14	-936.1809856405283
AUSTRIA/1225785/2020|EPI_ISL_486624|2450e73a4c	2020-02-24	-964.4930455972968
PADOVA/01/2020|EPI_ISL_407883|10436d6da5	2020-01-04	-929.5125219245976
PADOVA/02/2020|EPI_ISL_407884|dbb559d615	2020-01-09	-934.5125219245967
BADENWUERTTEMBERG/94/2020|EPI_ISL_482835|a986e29f4e	2020-02-11	-933.4110189763138
BADENWUERTTEMBERG/111/2020|EPI_ISL_413445|eb575c8446	2020-01-27	-955.4937214035014
BADENWUERTTEMBERG/110/2020|EPI_ISL_413444|479ed26f78	2020-01-28	-956.4937214035011
BRANDENBURG/3/2020|EPI_ISL_407204|b3f073a352	2020-01-13	-941.4710022813721
HESSEN/44/2020|EPI_ISL_481461|955406299b	2020-02-25	-984.4710022813715
RHEINLANDPFALZ/19/2020|EPI_ISL_481438|bde63bc1df	2020-02-18	-977.4710022813728
PARMA/14/2020|EPI_ISL_487349|f82c7846e2	2020-02-03	-999.5707792656748
SLOVENIA/193/2020|EPI_ISL_407870|986fd309dc	2020-01-10	-975.5707792656755
WASHINGTON/S27449/2020|EPI_ISL_19596769|91b11cdfca	2020-01-07	-972.570779265676
ENGLAND/884/2019|EPI_ISL_470946|33cda64724	2019-12-23	-920.4976469660077
ENGLAND/200240787/2020|EPI_ISL_471024|a744ce6550	2020-01-01	-929.4879396059208
HUMAN/MOSCOW/31/2020|EPI_ISL_419384|b60e33411e	2020-02-05	-964.5206297143907
POLAND/1521/2020|EPI_ISL_410029|344be0ca62	2020-01-05	-933.4843282345848
FINLAND/181/2020|EPI_ISL_486700.EPI_ISL_485739.EPI_ISL_467018|a89cde7bdf	2020-02-01	-960.4722229247212
CWMBRAN/9410/2019|EPI_ISL_400600|5170b74ab5	2019-12-02	-899.479481776325
BELGIUM/S0751/2020|EPI_ISL_477473.EPI_ISL_477474|fb3543b8a0	2020-02-01	-960.5008358007487
NETHERLANDS/10089/2020|EPI_ISL_411939|3ca80d8584	2020-02-07	-966.5058808829723
LUXEMBOURG/LNS6259097/2020|EPI_ISL_406559|49b9b8e80f	2020-01-15	-906.5015271040438
LUXEMBOURG/LNS4312235/2020|EPI_ISL_406552|49b9b8e80f	2020-01-10	-901.5015271040447
BERLIN/46/2020|EPI_ISL_482815|8769af30b6	2020-02-02	-961.4476403395266
CATALONIA/3514651NS/2020|EPI_ISL_412059|4de2938508	2020-01-27	-955.5688089867432
SINGAPORE/KK0104/2020|EPI_ISL_481334|4de2938508	2020-01-06	-934.5688089867433
ROMANIA/255789/2019|EPI_ISL_405821|683880a113	2019-12-25	-922.5688089867419
ENGLAND/200660467/2020|EPI_ISL_487067|5b1c8784b4	2020-01-31	-922.53290628442
ENGLAND/102/2020|EPI_ISL_487069|5b1c8784b4	2020-01-31	-922.53290628442
CATALONIA/NSVH101171162/2020|EPI_ISL_411873|4de2938508	2020-01-13	-941.5688089867422
NIEDERSACHSEN/138/2020|EPI_ISL_645156|4d970a2b3c	2020-03-16	-930.4532915807458
ENGLAND/201041548/2020|EPI_ISL_9029123|c33b6dfff3	2020-03-02	-990.4881237863101
SLOVENIA/1708/2020|EPI_ISL_485773.EPI_ISL_434438|96d1eda6cc	2020-03-02	-990.5077732393913
ICELAND/29/2020|EPI_ISL_485760.EPI_ISL_477539|d3cf1f56a2	2020-03-16	-930.2322468945249
ICELAND/30/2020|EPI_ISL_485761.EPI_ISL_477540|68d2ee6bdb	2020-03-13	-927.2322468945254
AUSTRIA/1215862/2020|EPI_ISL_486565|bb9960ac61	2020-01-20	-930.6941941169752
NETHERLANDS/00136/2020|EPI_ISL_410061|589408c3f0	2020-01-22	-950.5173686493722
SACHSEN/16/2020|EPI_ISL_482812|3e95e43fe2	2020-02-03	-925.4959872611499
NETHERLANDS/00150/2020|EPI_ISL_410082|9ab7666919	2020-01-22	-987.5707792656768
NETHERLANDS/00282/2020|EPI_ISL_413963|9ab7666919	2020-01-30	-995.5707792656755
ENGLAND/194860492/2019|EPI_ISL_408085|ac850dd1c0	2019-11-23	-927.570779265677
NETHERLANDS/00080/2020|EPI_ISL_408395|8d9840e1d7	2020-01-03	-968.5707792656767
LITHUANIA/MB41882/2019|EPI_ISL_416255|9953d0f4e7	2019-12-18	-952.570779265676
NETHERLANDS/00067/2020|EPI_ISL_408390|8d9840e1d7	2020-01-09	-974.5707792656757
NETHERLANDS/00094/2020|EPI_ISL_410393|8d9840e1d7	2020-01-15	-980.5707792656746
NETHERLANDS/02496/2019|EPI_ISL_406888|8d9840e1d7	2019-12-24	-958.570779265675
ENGLAND/194780287/2019|EPI_ISL_405181|8d3b681704	2019-11-16	-920.5707792656747
NETHERLANDS/00056/2020|EPI_ISL_406879|8d9840e1d7	2020-01-09	-974.5707792656757
NETHERLANDS/00040/2020|EPI_ISL_406870|8d9840e1d7	2020-01-06	-971.5707792656762
NETHERLANDS/00184/2020|EPI_ISL_412438|8d9840e1d7	2020-01-23	-988.5707792656766
NETHERLANDS/00046/2020|EPI_ISL_406873|8d9840e1d7	2020-01-02	-967.5707792656768
NETHERLANDS/01692/2019|EPI_ISL_401972|1443f0c40d	2019-12-10	-944.5707792656774
ENGLAND/200420372/2020|EPI_ISL_480531|d89c8074c2	2020-01-04	-969.5707792656765
ENGLAND/332/2019|EPI_ISL_405099|7c1f474dc6	2019-10-31	-904.5707792656775
ENGLAND/423/2019|EPI_ISL_405186|7c1f474dc6	2019-11-16	-920.5707792656747
IRELAND/88070/2019|EPI_ISL_426208.EPI_ISL_406193|7c1f474dc6	2019-11-02	-906.5707792656772
ENGLAND/585/2019|EPI_ISL_428503|7c1f474dc6	2019-12-04	-938.570779265675
IRELAND/91781/2019|EPI_ISL_426213.EPI_ISL_403291|7c1f474dc6	2019-11-17	-921.5707792656746
ENGLAND/194620578/2019|EPI_ISL_405133|7c1f474dc6	2019-11-08	-912.570779265676
ENGLAND/194800296/2019|EPI_ISL_405213|7c1f474dc6	2019-11-13	-917.5707792656752
ENGLAND/195140657/2019|EPI_ISL_428513|7c1f474dc6	2019-12-16	-950.5707792656764
ENGLAND/462/2019|EPI_ISL_405224|7c1f474dc6	2019-11-19	-923.5707792656776
ENGLAND/381/2019|EPI_ISL_405143|7c1f474dc6	2019-11-11	-915.5707792656756
ENGLAND/455/2019|EPI_ISL_405207|7c1f474dc6	2019-11-20	-924.5707792656774
ENGLAND/200120949/2019|EPI_ISL_487024|7c1f474dc6	2019-12-25	-959.5707792656748
DNIPRO/414/2020|EPI_ISL_1625835|c5431d10bf	2020-03-04	-1029.5707792656765
ENGLAND/757/2019|EPI_ISL_428515|7c1f474dc6	2019-12-13	-947.5707792656768
NETHERLANDS/10029/2020|EPI_ISL_405719|8cad26217e	2020-01-15	-980.5707792656746
ROMANIA/256091/2020|EPI_ISL_405822|c5431d10bf	2020-01-07	-972.570779265676
BELGIUM/IS0589/2020|EPI_ISL_2484139|7c1f474dc6	2020-01-27	-992.5707792656759
ENGLAND/492/2019|EPI_ISL_405265|7c1f474dc6	2019-11-24	-928.5707792656767
BERLIN/65/2020|EPI_ISL_481474|1d5d31a573	2020-03-10	-1035.5707792656754
NETHERLANDS/10291/2019|EPI_ISL_404140|8cad26217e	2019-12-19	-953.5707792656758
ENGLAND/358/2019|EPI_ISL_405082|7c1f474dc6	2019-10-28	-901.5707792656746
ENGLAND/340/2019|EPI_ISL_405112|7c1f474dc6	2019-11-05	-909.5707792656766
NETHERLANDS/10005/2020|EPI_ISL_404137|8cad26217e	2020-01-07	-972.570779265676
ENGLAND/440/2019|EPI_ISL_405194|7c1f474dc6	2019-11-21	-925.5707792656773
BRANDENBURG/14/2020|EPI_ISL_481473|1d5d31a573	2020-03-09	-1034.5707792656756
ENGLAND/490/2019|EPI_ISL_405262|7c1f474dc6	2019-11-25	-929.5707792656766
ENGLAND/465/2019|EPI_ISL_405231|7c1f474dc6	2019-11-25	-929.5707792656766
ENGLAND/364/2019|EPI_ISL_405127|7c1f474dc6	2019-11-07	-911.5707792656763
ENGLAND/194520489/2019|EPI_ISL_405110|7c1f474dc6	2019-10-29	-902.5707792656743
ENGLAND/422/2019|EPI_ISL_405185|7c1f474dc6	2019-11-15	-919.5707792656749
ENGLAND/334/2019|EPI_ISL_405102|7c1f474dc6	2019-10-31	-904.5707792656775
ENGLAND/739/2019|EPI_ISL_428619|7c1f474dc6	2019-12-12	-946.5707792656771
ENGLAND/712/2019|EPI_ISL_428594|7c1f474dc6	2019-12-13	-947.5707792656768
ENGLAND/751/2019|EPI_ISL_428635|7c1f474dc6	2019-12-10	-944.5707792656774
ENGLAND/711/2019|EPI_ISL_428593|7c1f474dc6	2019-12-13	-947.5707792656768
ENGLAND/749/2019|EPI_ISL_428634|7c1f474dc6	2019-12-10	-944.5707792656774
BERLIN/49/2020|EPI_ISL_482828|1d5d31a573	2020-02-07	-1003.5707792656775
ENGLAND/361/2019|EPI_ISL_405121|7c1f474dc6	2019-11-04	-908.5707792656767
ENGLAND/425/2019|EPI_ISL_405188|7c1f474dc6	2019-11-14	-918.570779265675
ENGLAND/446/2019|EPI_ISL_405198|7c1f474dc6	2019-11-20	-924.5707792656774
PAYSDELOIRE/2718/2019|EPI_ISL_407513.EPI_ISL_401373|7c1f474dc6	2019-12-10	-944.5707792656774
ENGLAND/333/2019|EPI_ISL_405100|7c1f474dc6	2019-10-30	-903.5707792656776
ENGLAND/194760535/2019|EPI_ISL_405157|7c1f474dc6	2019-11-18	-922.5707792656743
ENGLAND/704/2019|EPI_ISL_428578|7c1f474dc6	2019-12-06	-940.5707792656747
ITALY/11138/2020|EPI_ISL_414750|7c1f474dc6	2020-01-01	-966.5707792656771
CATALONIA/0840914S/2019|EPI_ISL_406894|7c1f474dc6	2019-11-25	-929.5707792656766
NETHERLANDS/10061/2020|EPI_ISL_408503|8cad26217e	2020-01-28	-993.5707792656758
ENGLAND/194940525/2019|EPI_ISL_408306|7c1f474dc6	2019-11-26	-930.5707792656764
ENGLAND/194920610/2019|EPI_ISL_408289|7c1f474dc6	2019-12-01	-935.5707792656756
BRUNEI/29/2020|EPI_ISL_514675|7c1f474dc6	2020-01-22	-987.5707792656768
NETHERLANDS/10054/2020|EPI_ISL_408496|8cad26217e	2020-01-27	-992.5707792656759
ENGLAND/194920609/2019|EPI_ISL_408288|7c1f474dc6	2019-11-27	-931.5707792656763
BRUNEI/40/2020|EPI_ISL_514692|7c1f474dc6	2020-02-08	-1004.5707792656773
NETHERLANDS/10067/2020|EPI_ISL_408509|8cad26217e	2020-01-31	-996.5707792656752
ENGLAND/10772/2019|EPI_ISL_414057|7c1f474dc6	2019-12-24	-958.570779265675
NETHERLANDS/00075/2020|EPI_ISL_408393|ce8db35dd2	2020-01-10	-975.5707792656755
NETHERLANDS/10053/2020|EPI_ISL_408495|8cad26217e	2020-01-27	-992.5707792656759
ENGLAND/466/2019|EPI_ISL_408058|7c1f474dc6	2019-11-26	-930.5707792656764
PARIS/2950/2019|EPI_ISL_408452|7c1f474dc6	2019-12-27	-961.5707792656744
ENGLAND/507/2019|EPI_ISL_408075|7c1f474dc6	2019-11-26	-930.5707792656764
SERBIA/299/2020|EPI_ISL_493326|c5431d10bf	2020-01-15	-980.5707792656746
ENGLAND/365/2019|EPI_ISL_408021|7c1f474dc6	2019-11-07	-911.5707792656763
ENGLAND/527/2019|EPI_ISL_408115|7c1f474dc6	2019-11-28	-932.570779265676
BULGARIA/1052/2020|EPI_ISL_477506.EPI_ISL_434397|7c1f474dc6	2020-02-21	-1017.570779265675
ENGLAND/194920611/2019|EPI_ISL_408290|7c1f474dc6	2019-11-28	-932.570779265676
ENGLAND/509/2019|EPI_ISL_408076|7c1f474dc6	2019-11-25	-929.5707792656766
ENGLAND/393/2019|EPI_ISL_408040|7c1f474dc6	2019-11-18	-922.5707792656743
ENGLAND/558/2019|EPI_ISL_408302|7c1f474dc6	2019-11-28	-932.570779265676
ENGLAND/491/2019|EPI_ISL_408083|7c1f474dc6	2019-11-25	-929.5707792656766
ENGLAND/398/2019|EPI_ISL_408046|7c1f474dc6	2019-11-20	-924.5707792656774
SAINTPETERSBURG/RII551S/2019|EPI_ISL_402930|0d6357107d	2019-12-24	-958.570779265675
SWITZERLAND/4684/2020|EPI_ISL_486765|7c1f474dc6	2020-02-24	-1020.5707792656746
NETHERLANDS/10115/2020|EPI_ISL_411946|8cad26217e	2020-02-10	-1006.570779265677
QUEBEC/001/2020|EPI_ISL_411546|7c1f474dc6	2020-01-01	-966.5707792656771
NETHERLANDS/10103/2020|EPI_ISL_411948|8cad26217e	2020-02-11	-1007.5707792656768
STETIENNE/0137/2020|EPI_ISL_412080|a9388194ae	2020-01-15	-980.5707792656746
QUEBEC/188/2019|EPI_ISL_411542|7c1f474dc6	2019-12-16	-950.5707792656764
QUEBEC/202/2019|EPI_ISL_411545|7c1f474dc6	2019-12-27	-961.5707792656744
SACHSEN/4/2020|EPI_ISL_410078|c5431d10bf	2020-01-16	-981.5707792656744
QUEBEC/201/2019|EPI_ISL_411544|7c1f474dc6	2019-12-28	-962.5707792656743
CZECHREPUBLIC/38/2020|EPI_ISL_409973|7c1f474dc6	2020-01-07	-972.570779265676
SERBIA/230/2020|EPI_ISL_413242|c5431d10bf	2020-01-13	-978.5707792656749
POLAND/3278/2020|EPI_ISL_498389|7c1f474dc6	2020-02-26	-1022.5707792656776
SLOVENIA/350/2020|EPI_ISL_407874|8ec2bcd25a	2020-01-16	-981.5707792656744
BOSNIAANDHERZEGOVINA/318/2020|EPI_ISL_498295|7c1f474dc6	2020-02-18	-1014.5707792656756
NOVISAD/6084/2020|EPI_ISL_534030|a9388194ae	2020-02-03	-999.5707792656748
NOVISAD/5929/2020|EPI_ISL_534022|a9388194ae	2020-01-30	-995.5707792656755
BERLIN/8/2020|EPI_ISL_410083|c5431d10bf	2020-01-20	-985.5707792656772
NOVISAD/5932/2020|EPI_ISL_534023|a9388194ae	2020-01-29	-994.5707792656756
NOVISAD/6096/2020|EPI_ISL_534032|a9388194ae	2020-02-04	-1000.5707792656746
NOVISAD/6213/2020|EPI_ISL_534033|a9388194ae	2020-02-08	-1004.5707792656773
